"fipscode","datayear","st","cl.blk","ent.blk","lifelos.blk","grp.inst.blk","cl.white","ent.white","lifelos.white","grp.inst.white","cl.nat.am","ent.nat.am","lifelos.nat.am","grp.inst.nat.am","cl.latino","ent.latino","lifelos.latino","grp.inst.latino","cl.asian","ent.asian","lifelos.asian","grp.inst.asian","cl.unk","ent.unk","lifelos.unk","grp.inst.unk","cl.haw.pi","ent.haw.pi","lifelos.haw.pi","grp.inst.haw.pi"
42003,2010,"PA",2052,725,902.286821705426,438,1028,389,687.300309597523,248,NA,NA,NA,NA,NA,NA,NA,NA,4,4,108.25,1,77,48,280.896103896104,8,NA,NA,NA,NA
42101,2010,"PA",6207,2532,885.889646869984,1901,664,247,803.63,148,5,0,1012.8,2,609,264,683.946428571429,234,95,53,668.51724137931,33,438,114,663.019656019656,67,NA,NA,NA,NA
44007,2010,"RI",684,302,674.713815789474,263,913,360,771.020606060606,323,38,20,1015.86486486486,5,646,301,681.113367174281,258,65,20,721.467741935484,23,62,36,316.785714285714,21,2,1,1057.5,0
45045,2010,"SC",485,138,849.882729211087,146,677,186,727.40813253012,133,1,0,420,0,106,46,549.605769230769,19,2,0,1902,1,1,1,5,1,1,0,1503,0
47157,2010,"TN",1586,788,422.864617396991,212,162,95,411.45625,12,1,0,208,0,34,14,470.5,2,3,0,1233,1,54,40,341.788461538462,6,2,2,71,0
48029,2010,"TX",825,297,870.090566037736,0,448,150,879.694063926941,0,13,3,1061.07692307692,3,3262,1123,752.230049875312,0,10,5,600.2,2,54,21,478.240740740741,4,4,3,846.75,1
48113,2010,"TX",1624,665,798.864471184294,0,684,319,727.523099850969,0,19,11,304,1,866,427,587.609613130129,0,30,21,377.766666666667,1,39,26,258.763157894737,1,7,4,280.714285714286,0
48201,2010,"TX",4129,1246,918.440611138492,0,1262,471,765.390008058018,0,13,2,1008,0,1936,668,777.323560209424,0,52,19,644.725490196078,4,93,45,503.978260869565,0,3,2,128.666666666667,0
48439,2010,"TX",856,328,688.351025331725,0,667,246,657.305084745763,0,15,4,660.4,4,497,192,672.918367346939,0,23,11,502.95652173913,3,31,14,403,0,2,1,770,0
48453,2010,"TX",452,173,801.889908256881,0,218,88,614.509259259259,0,3,1,362.333333333333,0,502,199,631.440162271805,0,4,1,1251,1,10,7,695.6,3,2,0,397,0
49035,2010,"UT",165,74,544.361290322581,34,1020,429,602.349287169043,0,50,17,496.477272727273,6,511,246,480.691235059761,0,14,9,425.916666666667,3,1,0,736,1,28,19,331.678571428571,2
53011,2010,"WA",137,53,747.8,9,666,356,515.452736318408,26,99,29,687.170454545455,2,73,30,680.147058823529,6,24,18,388.416666666667,0,37,23,238.567567567568,1,9,4,418,0
53033,2010,"WA",1045,328,1087.41710114703,104,822,296,771.102864583333,44,263,89,1127.79831932773,30,254,106,704.302521008403,12,113,48,727.715596330275,6,19,5,753.444444444444,4,43,27,469.09756097561,1
53053,2010,"WA",696,272,615.442598187311,10,1191,564,580.453982300885,17,284,109,681.234848484848,5,200,111,533.185792349727,4,66,37,542.307692307692,0,10,8,49.1,0,46,20,395.021739130435,1
53061,2010,"WA",199,56,778.31746031746,6,978,280,829.846481876333,34,170,46,1003.16981132075,5,152,54,761.486301369863,4,29,8,820.740740740741,0,8,3,434.875,0,11,2,633.545454545455,2
53063,2010,"WA",168,59,742.018987341772,5,1099,450,655.905172413793,70,199,58,781.142076502732,9,68,32,703.338461538462,5,8,1,704.25,2,11,10,218.272727272727,0,16,12,314.1875,0
55079,2010,"WI",2501,726,1074.11892361111,0,550,203,749.033073929961,72,81,36,547.987179487179,6,318,138,750.313333333333,30,25,7,1139.72,6,75,33,419.040540540541,4,1,0,1265,1
8,2009,"AK",75,32,707.328571428571,1,454,152,725.789237668161,19,1083,352,771.925675675676,60,29,11,733.689655172414,2,4,3,565.5,0,11,10,118.636363636364,0,8,3,552.875,0
8,2009,"AL",3028,769,1287.24782457362,0,4390,1537,821.49187661879,0,45,15,1012.2,0,338,126,604.241791044776,0,14,7,494.285714285714,1,107,86,243.561904761905,0,1,1,315,1
8,2009,"AR",1746,964,487.352300242131,0,4128,2372,406.920091324201,0,99,32,846.1,18,369,196,417.983146067416,0,45,29,288.333333333333,17,16,10,306.6875,3,31,20,369.689655172414,11
8,2009,"AZ",190,85,556.97191011236,0,1578,673,566.388251181634,0,288,140,463.176258992806,0,858,322,604.883917775091,0,8,4,537.142857142857,1,116,59,407.254545454545,0,17,9,496.25,2
8,2009,"CA",1604,525,1026.44451827243,222,6317,2451,779.016161616162,914,995,372,848.728982300885,92,5724,2103,734.810964429776,772,343,119,741.119760479042,33,81,48,298.641025641026,38,90,36,607.290697674419,14
8,2009,"CO",225,97,596.871657754011,0,2922,1302,641.833469387755,0,128,63,695.350877192982,36,1838,840,633.689108910891,0,18,13,273.533333333333,11,6,3,803.666666666667,0,33,17,663.740740740741,10
8,2009,"CT",1125,398,898.530288909599,0,1532,531,811.148048452221,0,20,7,959.95,0,712,258,806.25401459854,0,34,9,1140,0,26,18,320.692307692308,0,9,3,439.555555555556,0
8,2009,"DE",808,251,781.61629434954,0,449,151,650.534441805226,0,3,0,453,1,104,40,541.126213592233,0,4,3,197.75,1,NA,NA,NA,NA,1,0,713,0
8,2009,"FL",4732,1907,660.554921214889,516,9730,4221,548.969639889197,0,105,61,461.74,7,1456,673,473.512857142857,125,76,51,444.13698630137,3,48,29,295.111111111111,4,21,6,782.333333333333,1
8,2009,"GA",5672,1997,730.433643122677,0,6260,2380,682.65328836425,0,31,12,496.766666666667,7,948,397,555.630242825607,0,48,21,514.042553191489,7,24,13,493.739130434783,4,6,4,579.333333333333,0
8,2009,"HI",35,9,743,4,182,89,515.827380952381,0,21,11,406.047619047619,4,9,6,271.875,1,363,171,537.870769230769,0,19,14,362.315789473684,5,321,150,667.305841924399,0
8,2009,"IA",1209,532,657.649305555556,202,5961,2455,628.233791748527,855,295,133,556.47311827957,39,695,320,510.445603576751,76,67,33,566.626865671642,6,461,266,353.719646799117,64,29,17,443.692307692308,6
8,2009,"ID",90,24,723.301204819277,10,2064,903,537.074896694215,218,355,137,634.197604790419,40,361,142,593.086705202312,17,16,8,432.8125,1,1,1,32,0,11,0,1601.3,0
8,2009,"IL",3188,796,1091.78465025907,237,5186,1664,797.668111089226,387,10,0,972.2,0,388,99,820.710526315789,21,28,7,874.888888888889,2,164,46,882.21875,8,NA,NA,NA,NA
8,2009,"IN",1565,735,525.658967391304,216,9147,4539,463.385031663788,0,126,51,601.586776859504,14,543,263,407.557438794727,37,30,16,371.7,4,23,10,316.954545454545,12,10,5,302.2,1
8,2009,"KS",958,330,809.588172043011,71,4632,1773,624.50488237905,0,70,25,742.782608695652,9,507,219,626.211693548387,40,33,18,459.848484848485,2,26,5,848.384615384615,2,11,3,726.181818181818,1
8,2009,"KY",1081,429,657.032660902978,200,8004,3722,558.105185975203,1362,39,15,678.179487179487,7,339,142,551.221212121212,28,10,4,520.7,1,231,113,501.204444444444,25,10,5,509.777777777778,1
8,2009,"LA",4280,1836,700.087901234568,0,3888,1653,612.659000793021,0,31,12,652.1,5,120,56,498.237288135593,7,15,4,593.266666666667,0,122,66,429.33606557377,10,5,4,285.2,1
8,2009,"MA",725,271,728.564586357039,0,2003,748,727.236249345207,244,35,14,560.733333333333,3,279,131,656.50193050193,25,74,45,344.102941176471,8,90,50,458.7,12,2,1,15,0
8,2009,"MD",2227,630,1105.36788048553,0,1836,625,812.46944603084,0,20,6,807.529411764706,0,253,97,671.188,0,25,10,814.833333333333,6,181,96,420.842696629213,0,10,4,712.4,1
8,2009,"ME",177,56,783.231213872832,0,2137,603,948.663649356837,0,82,17,764.860759493671,0,86,34,689.378048780488,0,19,1,1153.73684210526,0,92,36,549.054347826087,3,12,6,669.833333333333,0
8,2009,"MI",2615,782,801.521518987342,200,6703,2219,635.696324007807,364,425,144,615.839793281654,36,593,191,604.010948905109,22,28,14,439.318181818182,1,11,3,611,2,18,1,908.111111111111,0
8,2009,"MN",890,464,483.217391304348,199,4293,2145,545.205261715539,1434,1371,673,610.404694835681,260,556,326,343.962962962963,157,88,56,353.645569620253,25,306,230,185.958904109589,53,6,4,151.833333333333,3
8,2009,"MO",987,309,852.963934426229,89,7515,3146,631.800856826976,0,59,30,563.51724137931,7,256,129,448.003937007874,8,25,9,632.333333333333,1,79,30,619.962025316456,13,14,2,683.071428571429,2
8,2009,"MS",2846,1044,741.699461400359,0,2349,968,573.78176318064,0,21,8,869.52380952381,3,105,50,431.252427184466,0,6,5,121.166666666667,1,52,31,305.764705882353,8,5,1,1009.2,1
8,2009,"MT",81,26,762.746666666667,11,1303,540,785.908333333333,242,1028,349,860.682844243792,106,101,33,662.371134020619,15,4,0,1941.75,1,57,27,598.396226415094,19,4,1,886.25,0
8,2009,"NC",5291,1751,785.160782080486,0,6611,2365,669.716041887995,0,222,63,684.228310502283,0,871,336,616.965517241379,0,17,5,452.647058823529,0,37,9,525.324324324324,0,82,35,696.80487804878,7
8,2009,"ND",149,84,419.460992907801,22,1158,512,563.315934065934,0,668,291,746.279863481229,0,98,34,568.393617021277,0,28,14,510.75,1,6,4,263,0,7,5,299.571428571429,2
8,2009,"NE",199,87,607.365591397849,0,2767,1165,591.108828006088,0,511,187,702.662131519274,88,545,222,589.879310344828,79,24,14,584.304347826087,2,102,47,428.367346938775,0,1,1,201,0
8,2009,"NH",97,24,932.752941176471,16,1119,391,1010.60839160839,213,13,5,690.454545454545,4,81,30,690.814285714286,21,7,3,577.285714285714,1,167,52,992.788235294118,0,4,0,991,0
8,2009,"NJ",3552,1088,955.198187311178,458,2786,1024,664.655547226387,286,9,6,633.555555555556,1,1122,464,595.47686496695,146,54,37,298.296296296296,8,660,357,416.906832298137,50,9,2,453.555555555556,0
8,2009,"NM",187,57,670.221590909091,6,811,389,504.096899224806,69,421,226,508.5575,129,1670,751,508.979515828678,76,8,6,192.142857142857,0,40,35,70.525,9,8,4,383.428571428571,0
8,2009,"NV",43,18,758.441860465116,5,490,132,794.378378378378,0,64,17,781.40625,7,85,31,745.146341463415,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2,935,0
8,2009,"NY",2973,1150,833.820792439113,0,5928,2062,801.418405564473,0,96,41,543.56043956044,0,665,268,709.280507131537,0,73,19,687.421875,18,887,322,663.391676866585,0,1,1,351,0
8,2009,"OH",2189,795,734.669230769231,270,7572,2994,619.611512831419,782,28,14,392.739130434783,4,339,124,577.788461538462,33,15,2,682.933333333333,0,384,243,181.073107049608,14,9,5,337,1
8,2009,"OK",1176,353,875.77524143986,0,3459,1194,683.43334336443,0,2631,793,758.347860855658,0,516,171,650.33,58,62,7,745.180327868852,0,NA,NA,NA,NA,42,14,864.875,3
8,2009,"OR",778,242,844.229931972789,29,3496,1331,804.549563121422,0,141,59,781.525179856115,3,507,231,578.523138832998,7,19,10,502.631578947368,1,623,300,542.420792079208,15,15,5,1106.6,1
8,2009,"PA",3946,1543,737.298495212038,1093,9097,3590,682.497687107105,2071,58,20,943.596153846154,12,1191,456,662.198934280639,261,49,22,493.836734693878,12,100,50,542.707070707071,17,6,3,538.5,0
8,2009,"PR",983,112,1731.77398720682,109,32,4,2003.78125,4,12,0,1328.08333333333,0,5724,1048,1453.28683974933,533,12,0,1781.09090909091,0,40,26,543.925,4,16,0,1124.6875,0
8,2009,"RI",205,64,878.128342245989,70,730,272,696.284638554217,246,23,5,790.421052631579,5,80,31,884.095890410959,26,12,5,593.222222222222,5,22,12,736.823529411765,7,1,1,7,1
8,2009,"SC",2405,1041,728.118381403358,546,2539,1222,522.667481662592,635,25,11,411.64,9,193,113,306.962962962963,46,10,3,967,3,21,18,95.6190476190476,5,4,4,141.75,3
8,2009,"SD",200,118,446.213903743315,52,876,453,530.345475910693,183,1673,802,575.469316596932,282,88,58,496.105882352941,18,18,10,420.055555555556,2,3,3,2.33333333333333,0,7,4,193.666666666667,0
8,2009,"TN",2534,1077,560.748743718593,483,7667,3360,495.880103429505,925,38,23,450.552631578947,5,561,298,420.081967213115,36,18,7,510.823529411765,7,296,149,387.058219178082,37,11,5,264.818181818182,0
8,2009,"TX",4711,1452,852.975157986489,0,8991,3008,740.790816326531,0,192,79,688.095744680851,0,8795,2678,756.238393686165,0,72,32,689.833333333333,3,252,100,494.599206349206,0,43,16,546.071428571429,0
8,2009,"UT",168,64,670.073170731707,0,1970,886,519.235168359166,216,240,94,756.520737327189,0,579,268,490.454545454545,55,25,9,837.6,1,25,6,777.136363636364,1,29,15,547.034482758621,4
8,2009,"VA",4196,1009,1005.09690210657,0,4294,1349,756.589255189255,0,27,9,1031.03846153846,2,656,219,685.315112540193,0,66,17,637.84375,8,81,24,596.975,0,18,7,477.294117647059,3
8,2009,"VT",40,13,816.78125,7,1636,529,796.123464770524,234,NA,NA,NA,NA,13,2,1259.08333333333,1,3,3,102,0,15,3,976.428571428571,4,NA,NA,NA,NA
8,2009,"WA",412,140,771.057742782152,21,3656,1248,810.269549763033,220,1007,321,883.68306010929,48,951,320,760.061383928571,30,66,26,615.921875,3,81,68,304.876543209877,5,35,17,532.636363636364,2
8,2009,"WI",1594,667,667.971563981043,0,4803,2060,632.378743526233,0,514,224,659.755411255411,86,621,280,534.006814310051,88,112,56,564.533980582524,0,101,66,417.826530612245,17,18,7,522.647058823529,5
8,2009,"WV",894,354,637.026932084309,0,6191,2555,588.663513513514,0,14,5,853.785714285714,4,98,42,569.072916666667,0,19,9,290.352941176471,7,40,27,259.525,7,20,8,673.578947368421,0
8,2009,"WY",118,56,523.296296296296,0,1629,816,531.090601757945,0,53,35,405.938775510204,16,272,152,475.725490196078,0,8,4,205.714285714286,3,94,65,237.152173913043,0,4,3,385.666666666667,2
1073,2009,"AL",1273,361,1255.11043478261,0,406,151,920.880636604775,0,4,1,1049.33333333333,1,42,8,729.785714285714,0,NA,NA,NA,NA,25,18,268.8,3,4,0,784,0
2020,2009,"AK",166,36,813.91975308642,6,270,83,809.460076045627,9,638,181,777.528271405493,18,24,5,849.217391304348,4,14,1,592.142857142857,0,6,2,803.333333333333,0,32,17,538.46875,1
4013,2009,"AZ",1696,713,561.932655654384,0,3237,1461,541.169675090253,0,577,236,521.190036900369,0,3654,1683,479.547272207941,0,61,33,357.666666666667,11,202,131,291.05076142132,0,45,28,263.8,8
4019,2009,"AZ",537,229,592.925636007828,0,1660,680,552.827342747112,0,293,123,547.678700361011,0,1819,880,496.228571428571,0,16,7,490.25,5,53,22,327.169811320755,13,24,8,435.333333333333,4
5119,2009,"AR",792,376,621.196153846154,0,311,147,608.664451827242,31,NA,NA,NA,NA,28,12,473.571428571429,0,3,2,243.666666666667,0,4,1,398.25,0,2,0,1320,1
6001,2009,"CA",1997,464,1692.70039795338,309,390,121,962.111111111111,62,82,31,1429.60526315789,9,587,219,866.983516483516,64,147,59,684.237762237762,11,52,19,541.538461538462,27,23,9,681.652173913043,2
6007,2009,"CA",95,37,1128.39240506329,8,812,258,940.039893617021,38,97,26,1317.60465116279,6,127,38,931.806451612903,5,28,8,596.576923076923,2,2,2,12.5,1,1,1,37,0
6013,2009,"CA",890,259,1272.555,158,473,156,954.202797202797,51,22,1,1475.10526315789,2,367,140,731.138328530259,47,76,31,603.821917808219,13,7,6,237.857142857143,4,28,12,790,6
6019,2009,"CA",739,223,1511.07558139535,68,513,186,1159.91612903226,72,460,84,892.364464692483,15,1821,663,1046.95974698102,167,165,65,804.3875,19,19,17,86.3684210526316,14,7,2,1288.28571428571,0
6029,2009,"CA",582,252,985.326375711575,78,1079,423,901.455089820359,127,74,18,1357.85714285714,7,1689,689,763.474175482265,108,34,14,483.606060606061,3,4,1,424,2,5,4,153.6,0
6037,2009,"CA",11265,3453,1656.1107003891,1105,3215,1112,1029.18409765754,267,259,77,1193.20689655172,26,18188,7223,839.139822502147,1347,679,303,632.555555555556,54,23,13,1753.31818181818,6,112,33,831.926605504587,6
6059,2009,"CA",348,89,1110.36936936937,38,1099,353,889.391713747646,147,25,13,834.52380952381,0,2595,832,803.588725684796,259,228,93,678.441964285714,25,14,9,359.153846153846,0,46,21,954.434782608696,1
6065,2009,"CA",1310,477,946.699918233851,158,1687,666,779.977331606218,145,184,84,769.983146067416,15,3329,1265,721.812815656566,211,78,38,670.907894736842,4,6,2,485.5,4,21,11,700.380952380952,2
6067,2009,"CA",2600,924,1005.58189655172,359,1668,654,848.70297029703,232,161,58,1162.12686567164,21,1241,511,757.706299911269,143,336,141,645.036303630363,31,26,15,409.307692307692,18,34,16,383.151515151515,3
6071,2009,"CA",1451,417,1158.69450714823,188,1391,447,1016.24685534591,147,89,21,1298.01351351351,6,2426,765,939.630012936611,261,42,8,670.634146341463,5,5,4,150.8,1,21,7,710.052631578947,0
6073,2009,"CA",1774,558,1131.3583081571,370,1526,569,865.544452101999,325,177,39,1237.41818181818,20,3071,1029,868.249238062987,484,306,115,727.825657894737,38,25,20,225.32,17,47,12,550.844444444444,5
6075,2009,"CA",1344,270,2257.28444802579,191,146,54,1375.15671641791,16,43,13,1508.30952380952,4,365,133,1024.59259259259,53,155,52,1147.21621621622,25,6,2,505.666666666667,4,46,12,1156.31111111111,9
6077,2009,"CA",540,149,1167.0162601626,94,455,118,1124.16346153846,80,46,9,1359.09756097561,5,750,266,961.534383954155,91,133,53,903.584615384615,13,33,11,438.5625,28,4,1,1237,0
6085,2009,"CA",399,134,1270.8550295858,67,423,139,1100.73878627968,87,74,14,1262.9,11,1473,492,1014.30441176471,199,181,79,718.899408284024,33,2,1,545.5,0,10,3,1375.11111111111,0
6107,2009,"CA",94,27,1214.65476190476,5,355,125,943.197568389058,27,43,16,700.268292682927,2,889,374,749.628266033254,39,9,5,454.625,1,1,1,35,0,2,1,658.5,0
8001,2009,"CO",166,92,564.207142857143,47,435,179,760.315642458101,0,26,16,531.736842105263,3,453,182,600.585635359116,0,12,7,281.416666666667,4,1,0,0,0,3,0,1211.5,2
8005,2009,"CO",482,218,656.53743315508,0,454,207,605.229691876751,0,28,10,641.818181818182,0,248,135,570.136363636364,0,9,3,972.5,5,1,0,139,0,1,0,956,1
8031,2009,"CO",1121,435,806.816053511706,0,527,208,777.585480093677,0,103,46,518.90243902439,23,1390,595,645.581769436997,0,38,28,627.314285714286,12,5,3,916.2,1,15,5,598.428571428571,3
8041,2009,"CO",386,199,523.18152866242,0,864,468,556.300423131171,0,19,13,354.538461538462,0,371,188,522.414965986395,0,25,21,608,0,1,0,376,1,15,9,371.230769230769,6
8059,2009,"CO",115,49,544.495049504951,31,696,318,661.483245149912,0,30,10,678.619047619048,7,354,181,516.238434163701,0,12,2,1191.72727272727,4,1,0,1974,0,7,5,342.285714285714,2
9003,2009,"CT",711,224,1127.88017751479,0,396,97,934.751958224543,0,1,0,2568,0,760,219,1005.51432469304,0,8,3,683.75,0,35,16,530.542857142857,0,4,0,1120,0
9009,2009,"CT",1032,277,1192.08307692308,0,602,180,958.933560477002,0,6,1,1315.83333333333,0,696,215,932.903273809524,0,9,5,308.125,0,13,6,326.538461538462,0,2,0,1384.5,0
11001,2009,"DC",2585,513,1512.1669470143,0,17,3,1421.88235294118,1,1,0,750,0,91,33,1169.21111111111,0,3,1,2409.5,1,113,73,318.336283185841,0,4,1,884.25,1
12011,2009,"FL",1494,553,870.313517338995,289,673,269,687.791469194313,104,50,17,391.367346938775,3,219,86,516.920930232558,39,5,1,314.75,0,6,4,135,1,2,1,532.5,0
12031,2009,"FL",1106,407,739.516634050881,116,732,291,559.333806818182,54,5,2,390,0,70,36,535.6,1,1,0,464,0,10,6,345.111111111111,0,3,1,718.666666666667,0
12057,2009,"FL",1527,506,959.015384615385,170,1421,511,816.149776453055,137,4,4,99.25,1,510,180,732.573469387755,46,9,1,627.777777777778,0,3,2,339.333333333333,0,1,1,517,1
12086,2009,"FL",1958,559,1090.29726834494,298,230,93,752.959459459459,23,6,2,672.666666666667,0,933,329,771.392658509455,99,1,1,1,0,10,4,682.5,0,1,1,287,0
12095,2009,"FL",785,339,830.136612021858,180,496,237,555.10775862069,62,5,3,167.6,0,271,130,495.159695817491,36,16,7,995.666666666667,2,7,6,126.857142857143,2,1,1,225,0
12099,2009,"FL",1024,440,680.166840458811,196,654,278,597.04897314376,88,1,1,350,0,276,145,471.530303030303,37,4,2,267,2,15,11,207.8,2,1,0,278,0
12103,2009,"FL",806,299,811.782152230971,101,1364,542,751.642369020501,130,6,3,279.166666666667,0,117,49,476.068965517241,11,7,3,896.714285714286,1,4,4,54,0,NA,NA,NA,NA
12105,2009,"FL",436,202,724.821339950372,69,788,299,668.150280898876,78,6,0,555,0,169,49,721.401408450704,25,2,1,1437,1,9,7,217.111111111111,0,NA,NA,NA,NA
12127,2009,"FL",338,109,801.282392026578,47,736,313,568.16,0,1,1,78,0,53,26,443.84,4,1,0,784,0,13,7,369.307692307692,0,1,1,244,0
13089,2009,"GA",1018,401,693.289094650206,0,38,18,525.4375,9,NA,NA,NA,NA,72,47,347.95652173913,11,8,3,850.125,0,3,2,495,1,NA,NA,NA,NA
13121,2009,"GA",1597,564,885.561724363161,0,62,23,783.183333333333,0,NA,NA,NA,NA,43,20,525.139534883721,0,1,0,671,0,2,0,507,0,NA,NA,NA,NA
15003,2009,"HI",154,90,566.269503546099,0,165,83,627.518987341772,15,99,35,717.833333333333,3,35,22,574.821428571429,7,953,414,682.440273037543,0,21,9,661.571428571429,0,512,218,845.581196581197,0
17031,2009,"IL",7599,1095,2132.01594657217,0,986,218,1469.5587628866,111,14,1,1638.33333333333,4,781,150,1692.06824146982,0,24,12,733.916666666667,1,206,56,1351.20588235294,21,NA,NA,NA,NA
17143,2009,"IL",1027,127,2261.93704850361,46,891,208,1090.20756880734,26,4,0,840,0,48,1,2377.52083333333,0,9,3,443.666666666667,0,47,17,1002.86956521739,5,NA,NA,NA,NA
17163,2009,"IL",478,111,1146.00217391304,23,576,151,970.157989228007,35,NA,NA,NA,NA,12,3,647.75,0,1,0,664,0,14,6,406.071428571429,0,NA,NA,NA,NA
17201,2009,"IL",589,188,963.672473867596,36,552,168,855.53747714808,32,3,0,1236,1,67,24,695.625,4,2,2,236,0,60,23,568.833333333333,0,NA,NA,NA,NA
18003,2009,"IN",650,259,726.282793867121,96,568,187,666.810246679317,58,35,10,733.757575757576,4,82,38,471,10,28,16,362.72,15,10,5,1035.9,4,5,0,516,0
18089,2009,"IN",1523,501,850.932005494505,355,556,207,716.656015037594,0,13,4,1469.1,6,257,116,618.923387096774,63,4,0,692.25,0,9,4,301.666666666667,5,NA,NA,NA,NA
18097,2009,"IN",2780,1122,564.41425389755,0,1717,788,525.142857142857,127,56,16,465.563636363636,2,274,141,367.085185185185,0,13,8,479.615384615385,0,18,12,228.833333333333,8,7,2,999.857142857143,0
18141,2009,"IN",522,205,625.223091976517,95,499,195,562.624742268041,86,10,1,709.4,0,71,47,372.357142857143,9,NA,NA,NA,NA,10,8,297.3,4,NA,NA,NA,NA
