"STATEFIP","YEAR","tot","child","child.pov","wht","wht.child","wht.child.pov","wht.lessHS","blk","blk.child","blk.child.pov","blk.lessHS","amind","amind.child","amind.child.pov","amind.lessHS","lessHS","latino","latino.child","latino.child.pov","latino.lessHS","foreign","foreign.child","foreign.child.pov","foreign.lessHS","adult","welf","wht.welf","w.adult","b.adult","a.adult","l.adult","blk.welf","latino.welf","amind.welf","wht.unemp","blk.unemp","latino.unemp","amind.unemp","unemp","wht.emp","blk.emp","latino.emp","amind.emp","emp","blk.singpar","latino.singpar","amind.singpar","wht.singpar","singpar","wht.f","blk.f","amind.f","f"
50,2008,620738,129704,18003,591227,120353,15561,0.0890672488866284,4658,1497,355,0.101113967437875,1953,300,59,0.33761329305136,0.090545331192906,7831,2619,908,0.0637935232529827,27740,3056,370,2838,491034,7873,7650,470874,3161,1653,5212,0,42,20,17303,113,113,131,18222,324590,1954,4226,914,337565,680,667,127,34442,37255,241854,1111,1216,252177
50,2009,620414,131363,18610,590323,121404,16577,0.0954086772157146,4851,1673,344,0.0978701825557809,1888,293,34,0.310344827586207,0.0963022305696472,8229,2687,644,0.0645381984036488,25804,2687,367,2875,489051,9083,8674,468919,3178,1595,5542,0,30,30,18263,101,302,109,19600,318762,1932,3751,936,330762,788,664,138,33994,37258,241574,1469,871,252013
50,2010,624258,132619,19037,591012,121890,16719,0.0908023347327496,5450,1753,501,0.0805369127516778,1817,222,36,0.253251721499617,0.0917142196267142,9075,2967,616,0.0596085409252669,28927,3059,435,2922,491639,9201,8559,469122,3697,1595,6108,133,96,33,19953,115,289,117,21173,316642,2323,4315,1018,330453,841,664,132,34521,38074,241160,1608,788,252564
50,2011,624958,130001,19178,590006,119039,16677,0.0882563950324081,5438,1752,484,0.0876826722338205,1785,208,135,0.256505576208178,0.0899115682233727,9536,2964,641,0.0879363676535572,29338,2777,312,3270,494957,9561,8818,470967,3686,1577,6572,83,150,25,20321,190,322,98,21543,317664,2136,4761,981,332623,964,869,149,34008,38088,241602,1760,629,253814
50,2012,625498,127735,19183,589274,116733,16526,0.0847417510484545,5962,1806,647,0.128205128205128,1868,256,124,0.209090909090909,0.086961135992189,9707,2881,652,0.113985094256905,30872,3302,455,3312,497763,11476,10619,472541,4156,1612,6826,153,159,30,21114,283,438,84,22615,314912,2397,4509,978,330526,832,948,188,33113,36961,242208,1902,652,254838
50,2013,625904,126406,19842,588698,114722,17021,0.0828557678614397,6345,2085,645,0.21215390147429,2039,351,232,0.134615384615385,0.0854861822864018,9968,2980,600,0.115944961554027,31217,3241,481,3377,499498,12626,11705,473976,4260,1688,6988,144,177,26,20993,245,420,81,22477,311405,2650,4572,1082,327679,842,982,275,31892,36069,242927,2049,739,256030
50,2014,626358,124834,19756,587827,112856,16971,0.0780467128748288,6507,1986,529,0.160958904109589,2295,446,325,0.153284671532847,0.0812592225937202,10367,3080,538,0.116201337003539,31610,3554,496,3303,501524,12519,11717,474971,4521,1849,7287,230,180,5,20517,221,380,109,22160,309652,3005,4863,968,326590,702,1135,348,31808,36077,243677,2158,997,257128
51,2000,7080588,1735358,228984,4965025,1112744,88086,0.155022302601265,1380730,401318,110045,0.286528115557521,21621,5287,907,0.196907587198849,0.186862714991074,333482,102729,15705,0.374989042584898,652733,84279,12438,105267,5345230,79213,39918,3852281,979412,16334,230753,33314,2637,425,82228,52583,8813,815,152006,2590517,596331,161109,11522,3541608,194779,22188,1554,188620,428805,1983015,524157,8533,2762149
51,2001,6955099,1792081,235010,4881599,1155648,92550,0.142243711866243,1347988,414544,114819,0.253395574946734,19766,5028,1004,0.271919909575327,0.168725563407476,338921,105801,19015,0.347121613385185,667339,84379,6999,91896,5163018,30108,13076,3725951,933444,14738,233120,14152,1943,0,93247,54444,7820,636,163789,2524768,614533,171773,9534,3501021,217277,28156,928,196332,461022,1922422,520124,8046,2699527
51,2002,7063475,1769730,252081,4920448,1127266,102381,0.134561621805173,1370382,408647,112679,0.242877193927061,19632,5603,0,0.11943173609439,0.16246046727107,364123,112309,21636,0.337895113638132,699836,74382,9795,104792,5293745,42953,21046,3793182,961735,14029,251814,17774,2578,376,120805,61107,14159,306,207213,2550883,635375,186559,11111,3571765,212750,37155,634,188700,458552,1956034,533256,9916,2765154
51,2003,7150715,1790041,217832,4958906,1127050,90332,0.127287504301113,1376509,403943,92498,0.232701388434284,21874,6404,2242,0.210674365237989,0.156237753945906,380107,119037,17790,0.377439912422172,746481,86527,13777,115205,5360674,53902,27743,3831856,972566,15470,261070,21922,673,323,112032,75708,10941,494,211235,2572106,624265,196106,8217,3596619,200783,29913,2599,198661,465115,1973803,537902,6972,2789582
51,2004,7219758,1789059,250394,4963724,1118563,98899,0.123846165211353,1388109,406350,116972,0.227956737425152,17613,3755,795,0.138321633694959,0.151523712070711,418910,129994,20187,0.333777964781608,780457,79030,9972,113166,5430699,55586,22009,3845161,981759,13858,288916,27656,2477,0,114272,67140,12178,450,204218,2567344,627663,212007,8485,3610503,214108,31842,1029,204214,473134,1980355,541096,6481,2822851
51,2005,7320848,1810064,250434,5011183,1125864,97076,0.123289807570311,1388571,394250,108980,0.203779766822839,24928,4234,0,0.243452414334586,0.14734061553844,440988,143761,25458,0.312159748486938,813638,89020,12383,119765,5510784,57083,28332,3885319,994321,20694,297227,25308,1900,481,103522,64167,13568,152,191308,2595052,654857,224571,14379,3698796,200650,36685,2055,204338,471967,2004417,550486,10224,2867617
51,2006,7642884,1806951,231066,5167472,1107840,88074,0.120794695957816,1502740,404702,105960,0.217986613439257,19964,4500,760,0.188279202731676,0.147483854505002,465545,145827,21739,0.318786367414796,869547,90878,9850,122012,5835933,62251,27837,4059632,1098038,15464,319718,31001,1583,279,98379,63090,11384,575,184624,2696566,717787,246390,8750,3905531,209290,43693,1190,200631,483264,2087528,587585,7505,3008633
51,2007,7636644,1823626,248622,5159556,1111447,94379,0.121022113577563,1494291,406546,110217,0.214190697284144,22317,4783,272,0.237403167203674,0.14817073109095,476110,154573,25863,0.323609558551498,862055,90532,12022,127984,5813018,60235,29513,4048109,1087745,17534,321537,26955,1471,409,101828,66494,13276,579,192890,2669427,695142,242857,11402,3848776,207267,44396,1580,202831,487235,2086046,581502,9020,3002203
51,2008,7698738,1824671,253809,5172110,1103616,95755,0.114102562645347,1509698,399511,111754,0.213422476470213,22248,5371,577,0.276314860571832,0.144113034851346,500325,167563,29424,0.333148709137767,877889,87733,11474,136801,5874067,58554,28016,4068494,1110187,16877,332762,26337,1455,255,103240,64855,14266,1015,194745,2698474,719137,254661,9948,3923073,209284,49068,2161,206026,497070,2094535,590021,8702,3028133
51,2009,7721730,1832962,257414,5172005,1099996,96203,0.114670324386776,1509229,400301,111219,0.211115537452921,24649,6123,647,0.232652274479568,0.14344201494025,516622,175644,32854,0.323353652818156,878726,88688,10958,130375,5888768,61804,30135,4072009,1108928,18526,340978,26852,1933,318,114410,69445,17959,830,214816,2678665,707120,258243,11843,3894115,204653,49224,2030,202659,488805,2092368,589768,9430,3033102
51,2010,7841754,1841414,267268,5151770,1072715,97610,0.110695266670159,1533255,406476,116682,0.204742149018931,26312,6298,725,0.22535645947781,0.140355782919633,575046,186244,35362,0.321228670751631,946107,90788,11537,141778,6000340,63179,30069,4079055,1126779,20014,388802,27191,2180,220,127740,74504,21648,1020,239873,2659918,711289,296613,12710,3947346,209675,54446,1916,200285,498484,2091928,600734,10060,3092475
51,2011,7926192,1843368,280641,5173230,1060350,103033,0.106150947796389,1542297,403211,116944,0.197582309079296,25777,5316,697,0.226844148641154,0.135901120444221,604193,195335,39875,0.318405712528785,967657,90349,13310,145090,6082824,66402,33404,4112880,1139086,20461,408858,26369,2998,286,140829,82412,24170,1082,265838,2654804,708231,309441,12629,3960811,212877,57704,1669,201861,509004,2108673,606890,9989,3134286
51,2012,8014955,1848448,292863,5193199,1051673,106747,0.101190119391109,1558857,399422,119923,0.19108724567506,25262,4796,625,0.214040989223198,0.131199009143287,630727,204646,43410,0.314841014819433,995654,90215,13954,149437,6166507,70649,34930,4141526,1159435,20466,426081,28297,3544,368,151319,89309,26790,1112,287462,2652927,713691,321894,12591,3987411,211787,62771,1513,202282,514509,2121212,618261,9948,3177999
51,2013,8100653,1855311,298392,5213499,1045378,108063,0.0972523469617101,1566922,395018,120591,0.180641915372566,24917,4432,713,0.179220119395402,0.12647345544096,658984,212783,46078,0.30667125524036,1021161,90265,14672,151148,6245342,75271,38736,4168121,1171904,20485,446201,28571,3781,421,158744,94800,27020,1080,302083,2643012,708550,335569,12356,3996572,208206,65809,1488,202487,515392,2132440,625305,9860,3214732
51,2014,8185131,1861927,301820,5228790,1039572,107592,0.0924965826758522,1577755,390745,122019,0.172570727973113,23653,3713,664,0.186229886531188,0.122393569435035,687686,221578,47882,0.307219728987844,1059777,92513,15935,159296,6323204,75338,38391,4189218,1187010,19940,466108,28758,3751,429,152916,95300,25468,999,294797,2653919,715977,350219,12002,4043950,207474,68702,1125,199443,514664,2140550,633031,9377,3251457
53,2000,5894780,1510478,221441,4643806,1079253,115535,0.101080948840024,187529,57590,16387,0.152603197688145,91234,30159,9171,0.230377124753762,0.129358109622911,444718,177220,55660,0.469998451932504,688752,95893,27504,141559,4384302,103494,70603,3564553,129939,61075,267498,6886,10641,4987,131714,8205,23688,5939,185356,2320455,83623,171068,35450,2842832,29476,49496,13806,224048,354413,1823395,60223,31564,2231732
53,2001,5852281,1520927,229201,4606775,1090690,119759,0.0887217375360372,176557,53743,14149,0.166650573558379,63840,18902,6285,0.232248520710059,0.114410121947977,451452,176782,59079,0.373909781956391,662401,89442,27121,114936,4331354,88055,60524,3516085,122814,44938,274670,6376,10377,2614,144123,12506,26907,4853,204735,2295680,75750,182911,25513,2824216,23660,40163,8865,257540,372695,1796754,56241,23365,2213585
53,2002,5937852,1511179,251739,4638841,1063878,133222,0.0825715267538728,194612,58294,13997,0.110504556568126,63208,22658,9347,0.175421124516276,0.108306580101367,482631,187549,69112,0.421741148081117,708178,76889,26229,133312,4426673,78824,48033,3574963,136318,40550,295082,6910,13235,2049,201774,18776,28090,4086,279275,2289099,87221,209357,23346,2848456,25971,60521,11606,239097,382282,1829082,63317,23026,2252514
53,2003,5988638,1487072,215345,4656894,1042596,115121,0.0788084122379901,196438,60352,19715,0.109837118645559,70316,18351,4866,0.176909769643995,0.1019391190571,484005,184026,58261,0.386416383439236,687849,77268,19835,120136,4501566,76568,53129,3614298,136086,51965,299979,5047,9513,2605,212692,18092,33780,6219,298814,2288331,87764,204168,30750,2867091,26327,57877,12123,262541,402268,1846908,62161,27079,2296410
53,2004,6071325,1489688,275202,4688183,1031218,147286,0.0752612220883294,199695,62110,19626,0.0958723312486521,76350,23278,10755,0.133052488356272,0.10526035840996,523837,202938,64909,0.406624494451934,764491,86862,26378,153362,4581637,89731,61151,3656965,137585,53072,320899,7697,8432,5226,189840,13700,26890,3999,262160,2297460,84785,223210,22764,2881851,29987,62914,11240,255566,409774,1868856,68680,29756,2336404
53,2005,6157786,1481183,234683,4725168,1015912,117982,0.0782241192304056,206114,61103,14077,0.148961501765488,85794,24610,8345,0.226064377859292,0.110147222362286,546209,204531,67684,0.427063944992232,834224,96831,24336,162423,4676603,104492,72433,3709256,145011,61184,341678,8851,8152,5189,162301,13023,24265,8418,226493,2377024,90993,237246,33485,3009591,26479,68743,11031,223947,383031,1892301,66483,28406,2375133
53,2006,6395798,1536403,254579,4864380,1029873,117872,0.0769631687106118,211331,63412,26760,0.136646271700741,92505,28307,12551,0.177058986649764,0.110835540817021,586020,225104,71621,0.437863863914445,873658,99080,24694,179917,4859395,103312,73451,3834507,147919,64198,360916,6919,11235,3077,144838,12157,27875,6275,213144,2449231,90084,247855,35510,3115322,28138,74190,13485,236655,400216,1950048,68081,32049,2459251
53,2007,6371390,1529725,251763,4847968,1022346,116745,0.0776506754338207,216493,65264,22127,0.146762173968907,89677,24964,10368,0.215671864137452,0.110052756859491,588418,229303,75688,0.424739639145486,861136,99121,26453,171699,4841665,104210,73543,3825622,151229,64713,359115,7375,9913,4450,148215,11470,25258,7378,212322,2434811,94929,249772,34437,3097732,30513,76805,12251,233632,402106,1947066,68156,31221,2449600
53,2008,6453083,1539986,251266,4876980,1013660,113222,0.072807187672157,218470,63859,23590,0.138565799091111,92691,26109,9915,0.197424312635156,0.106062974430802,617348,246084,77494,0.420864118491859,877136,95206,24386,175286,4913097,101732,70896,3863320,154611,66582,371264,7331,9870,3692,136254,11137,23621,6585,197209,2488833,99346,263276,36607,3190628,30761,82238,11805,235478,407887,1964367,69752,33298,2480545
53,2009,6465755,1547090,253956,4881048,1014004,115079,0.0729177232636705,219231,61972,20907,0.140391597205342,91394,26016,9643,0.200950229768674,0.105636224816994,625288,251697,81239,0.41793744698972,868147,94910,24265,168613,4918665,107793,74668,3867044,157259,65378,373591,7809,10768,4225,162730,12660,26228,6930,230830,2453699,97842,260734,35473,3144454,28567,85838,12086,228921,402852,1969015,70996,32678,2489012
53,2010,6561297,1560764,266194,4837266,980621,112252,0.0693816620850301,228610,64307,22765,0.133956664360788,94167,27877,9674,0.189486762878715,0.103970340212043,691758,273889,91257,0.409578873547826,915979,96756,26362,179820,5000533,113958,75087,3856645,164303,66290,417869,8448,13979,4268,175220,13930,31977,7007,254968,2426686,102120,289184,35867,3179241,30372,93804,13150,223281,412658,1961166,74805,33896,2534084
53,2011,6652845,1568426,279337,4865064,968912,118099,0.0668629149580275,232461,64781,22902,0.132530648305673,93220,27256,9139,0.187553330678651,0.10215967333671,724016,286538,98901,0.403696795083033,944614,95031,26966,185241,5084419,122559,81281,3896152,167680,65964,437478,9395,14488,4317,196068,15336,36429,6950,284407,2419151,102456,296069,34755,3188930,31734,97436,12621,224155,419723,1977804,75545,33401,2572844
53,2012,6738714,1574803,287995,4887570,958954,121105,0.0641152506388353,238477,64298,22133,0.123546634385293,92704,26451,8830,0.179338384771761,0.10044309031832,754129,297101,103854,0.401188604598932,968560,90699,24950,191078,5163911,128397,84838,3928616,174179,66253,457028,10001,15472,4277,210328,16891,39847,6673,306001,2410410,104063,307664,34524,3204738,30822,103444,12234,220888,422812,1992084,78851,33900,2610898
53,2013,6819579,1584207,302871,4906309,951171,124784,0.0629218619251698,245093,65441,24025,0.122662799287065,92513,26023,8469,0.173223164668032,0.0997396430384286,783290,307869,110899,0.395752687726395,991485,88447,25731,196303,5235372,134076,88998,3955138,179652,66490,475421,9815,16204,4011,222937,17194,43632,6632,324703,2391106,106282,316686,33146,3201617,31597,107688,12090,217981,424722,2003589,80745,33959,2644348
53,2014,6899123,1589312,308967,4922048,942864,124469,0.0609106162499595,248316,63871,23081,0.118853868953107,93036,25287,8920,0.172635495114771,0.0982109400668768,810215,316140,112544,0.38830614552423,1015312,86727,24977,200276,5309811,133476,87572,3979184,184445,67749,494075,9728,15448,4176,209557,16435,41684,6213,308328,2398463,110257,330797,34059,3242014,30249,112531,11451,214390,428392,2013286,82486,35053,2680379
54,2000,1809034,404544,101080,1707506,375150,90440,0.248937340384188,55513,14308,6156,0.255464521281316,3684,639,91,0.252962811606048,0.248927265460095,12925,3923,1396,0.262932940309506,26614,3355,748,3841,1404490,34935,31657,1332356,41205,3045,9002,2078,378,178,54186,3138,591,169,59214,698152,17695,5222,1456,732137,7666,1198,121,81430,94089,695332,20806,1494,731966
54,2001,1758405,396746,98288,1669790,368526,88616,0.246795931156479,47986,10650,4047,0.17581895399602,1908,43,0,0.39963503649635,0.244035364953789,12395,5493,2659,0.238963695244588,26680,6796,2068,2668,1361659,20250,17730,1301264,37336,1865,6902,2337,0,0,52047,2242,128,0,55540,695530,19549,4349,1087,727119,5685,2951,0,85363,97435,679530,19474,1308,711497
54,2002,1761291,387677,100758,1666226,360464,91565,0.215256173931721,55204,13556,5142,0.168460151854482,3074,278,165,0.568209750102417,0.213822577864661,12474,3599,1550,0.187284234752589,27759,3612,861,2363,1373614,20679,19289,1305762,41648,2796,8875,530,0,57,52573,2640,281,57,56117,685817,24268,4553,782,724075,3909,2654,0,94401,105260,681510,21944,1119,716730
54,2003,1767580,388997,101359,1674162,364028,88044,0.221233636740231,52661,14338,8850,0.153826140687502,1542,124,39,0.12890625,0.219701592994141,12283,2152,587,0.524003491416933,31490,3828,1309,4059,1378583,23612,17960,1310134,38323,1418,10131,5040,0,34,62004,3691,883,92,67310,690065,18715,6447,730,724112,8917,867,85,90396,104353,682234,23348,662,720228
54,2004,1771784,383811,95473,1677266,357902,87160,0.208118435614207,55053,13686,3950,0.142577915818785,2154,218,107,0.076036866359447,0.206505074043573,10989,3367,1184,0.223054515189347,21427,2064,428,2456,1387973,17361,16261,1319364,41367,1936,7622,470,0,0,50634,1866,177,63,54176,705587,22822,4050,1454,743796,7608,238,0,86843,98836,686289,23622,1237,723574
54,2005,1781817,385605,109482,1686216,355186,95864,0.188801344589435,53521,13519,7267,0.156633483164658,2163,292,199,0.214858364510957,0.187766618002015,9760,3627,1407,0.263281709468732,26926,2269,312,2838,1396212,19527,16990,1331030,40002,1871,6133,2392,43,20,54589,3277,93,0,58827,706755,19608,4271,359,741858,7667,1260,292,91732,104713,689523,19907,1001,721008
54,2006,1818470,389742,99327,1710491,359342,88490,0.192470989993034,59926,11673,5002,0.155309581459703,3573,582,0,0.234368530020704,0.191223625973105,12378,4898,818,0.248583805398201,27368,3871,1069,1866,1428728,16560,14824,1351149,48253,2991,7480,1335,52,256,46991,2260,263,109,51330,729046,22630,4133,1237,767845,7884,1162,508,93150,107900,700227,23551,1423,737806
